ride_id,started_at,ended_at,start_station_id,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
D0AA4A41A18D13AB,2023-11-16 19:25:24,2023-11-16 19:31:21,6659.01,6551.11,40.75714758,-73.97207836,40.75354681867074,-73.97896572947502,member
1FBDCA8EECAF6BD5,2023-11-29 08:43:02,2023-11-29 08:59:34,5190.09,5114.08,40.711471394469264,-73.98672603070736,40.709957,-74.016538,member
47990F0DB7C740A5,2023-11-12 13:08:19,2023-11-12 13:12:18,3263.01,3256.04,40.649709463,-73.963216424,40.64796,-73.9556,member
949D74CDC9ACBFFC,2023-11-08 18:03:55,2023-11-08 18:11:03,6331.01,6551.11,40.749050379,-73.991943479,40.75354681867074,-73.97896572947502,member
5556AAA6A9F18862,2023-11-16 20:46:21,2023-11-16 21:07:46,6115.09,6551.11,40.74275382865903,-74.00747358798981,40.75354681867074,-73.97896572947502,member
968D3DCF426D457D,2023-11-22 18:09:59,2023-11-22 18:20:40,7149.05,7288.04,40.7746671,-73.98470567,40.78057799010334,-73.98562431335449,casual
CB784E12CAA489D0,2023-11-02 12:33:30,2023-11-02 12:37:11,6659.01,6551.11,40.757370472,-73.972389817,40.75354681867074,-73.97896572947502,member
93D4E5E43D0726CF,2023-11-16 17:41:54,2023-11-16 18:15:04,6115.09,6551.11,40.74275382865903,-74.00747358798981,40.75354681867074,-73.97896572947502,member
7097853C45335E35,2023-11-02 17:07:02,2023-11-02 17:13:52,6659.01,6551.11,40.75714758,-73.97207836,40.75354681867074,-73.97896572947502,member
C06FB00AD623441D,2023-11-13 20:26:22,2023-11-13 20:34:37,6331.01,5914.08,40.748769879,-73.9917835,40.735238,-74.000271,member
8AEBEDB3606E9361,2023-11-27 18:09:40,2023-11-27 18:15:10,6331.01,6551.11,40.748548746,-73.992156029,40.75354681867074,-73.97896572947502,member
542CF89A96DC3B30,2023-11-21 10:46:04,2023-11-21 10:57:52,6331.01,6551.11,40.749156,-73.9916,40.75354681867074,-73.97896572947502,member
84496C0ECE3AAE29,2023-11-17 22:13:54,2023-11-17 22:17:13,4939.07,4856.05,40.71311795,-73.96597528333334,40.70108,-73.9179,casual
098F5164560F98BC,2023-11-25 16:14:45,2023-11-25 16:36:39,6860.12,5190.07,40.764412045,-73.96245563,40.71269042,-73.98776323,member
E0EF23E83B872AF6,2023-11-01 19:16:34,2023-11-01 19:29:32,6115.09,5114.08,40.742781162,-74.007252693,40.709957,-74.016538,member
1FD240B377578099,2023-11-03 08:24:05,2023-11-03 08:27:16,6345.08,6551.11,40.748190761,-73.974316478,40.75354681867074,-73.97896572947502,member
23A222900DFF74DE,2023-11-07 17:08:30,2023-11-07 17:10:28,3943.03,4016.03,40.67113,-73.94222,40.67308,-73.94191,member
2036B6CC67B549F1,2023-11-26 16:07:40,2023-11-26 16:16:12,6331.01,5914.08,40.749156,-73.9916,40.735238,-74.000271,member
DDD44F76AC66A75A,2023-11-24 19:04:44,2023-11-24 19:12:46,3263.01,3166.03,40.64958,-73.96316,40.645074,-73.979681,member
5E8E7CDBB3FEA4A8,2023-11-05 15:39:56,2023-11-05 15:47:27,6345.08,6551.11,40.74803319428767,-73.973827958107,40.75354681867074,-73.97896572947502,member
A6D2198E874A9BF1,2023-11-01 15:18:28,2023-11-01 15:52:51,7149.05,7288.04,40.7746671,-73.98470567,40.78057799010334,-73.98562431335449,member
